Meet,VPF ID,Full Name,Gender,Weight Class,Age Class,platform,session,flight,bodyWeight,Squat 1,Squat 2,Squat 3,Bench 1,Bench 2,Bench 3,Deadlift 1,Deadlift 2,Deadlift 3,Team,Team Points,Competition Year,,,,,,,,,,,,,,,,,
VPF Pinkman Invitational 2024: Winter is coming,VPF000695,Trần Khánh Vy,Female,63,Open,1,4,I,"59,76","100,00","107,50","112,50","40,00","42,50","-45,00","120,00","127,50","-132,50",,,2024,,,,,,,,,,,,,,,,,
VPF Pinkman Invitational 2024: Winter is coming,VPF000708,Bùi Huyền Trang,Female,63,Open,1,4,I,"61,18","72,50","77,50","82,50","35,00","40,00","42,50","107,50","117,50","125,00",,,2024,,,,,,,,,,,,,,,,,
VPF Pinkman Invitational 2024: Winter is coming,VPF000754,Ma Thị Hương Chà,Female,63,Open,1,4,I,"61,72","70,00","80,00","85,00","30,00","35,00","-37,50","90,00","-95,00","0,00",,,2024,,,,,,,,,,,,,,,,,
VPF Pinkman Invitational 2024: Winter is coming,VPF000445,Đỗ Thuận An,Female,63,Junior,1,4,I,"61,18","110,00","117,50","-122,50","45,00","-50,00","-52,50","135,00","-137,50","-145,00",,,2024,,,,,,,,,,,,,,,,,
VPF Pinkman Invitational 2024: Winter is coming,VPF000698,Phùng Khánh Huyền,Female,63,Junior,1,4,I,"60,84","70,00","80,00","90,00","30,00","35,00","-40,00","100,00","115,00","-125,00",,,2024,,,,,,,,,,,,,,,,,
VPF Pinkman Invitational 2024: Winter is coming,VPF000787,Nguyễn Hà Thu,Female,69,Open,1,4,I,"66,94","77,50","82,50","87,50","40,00","45,00","-47,50","100,00","110,00","117,50",,,2024,,,,,,,,,,,,,,,,,
VPF Pinkman Invitational 2024: Winter is coming,VPF000774,Đoàn Thu Hà,Female,76,Open,1,4,I,"73,64","110,00","120,00","-125,00","35,00","42,50","47,50","115,00","130,00","135,00",,,2024,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VPF National Championship 2024,VPF000176,Nguyễn Duy Hưng,Male,59,Open,1,2,C,"58,22","-180,00","180,00","182,50","110,00","-115,00","-115,00","-185,00","185,00","-190,00",BUCKY,6,2024,,,,,,,,,,,,,,,,,
VPF National Championship 2024,VPF000440,Nguyễn Trọng Toan,Male,59,Open,1,2,C,"58,4","150,00","162,50","170,00","105,00","-112,50","112,50","195,00","-205,00","-205,00",BUCKY,4,2024,,,,,,,,,,,,,,,,,
VPF National Championship 2024,VPF000073,Phan Kế Hoàng,Male,59,Open,1,2,C,"58,94","-150,00","152,50","-157,50","107,50","112,50","0,00","190,00","200,00","-210,00",,,2024,,,,,,,,,,,,,,,,,
VPF National Championship 2024,VPF000500,Trần Tôn Kiên,Male,59,Open,1,2,C,"58,94","145,00","-155,00","-155,00","-115,00","-115,00","115,00","185,00","195,00","205,00",INFINITY,2,2024,,,,,,,,,,,,,,,,,
VPF National Championship 2024,VPF000508,Nguyễn Hùng Phát,Male,59,Open,1,2,C,"57,86","-185,00","-185,00","-185,00","130,00","-145,00","-145,00","210,00","220,00","-235,00",INFINITY,,2024,,,,,,,,,,,,,,,,,
VPF National Championship 2024,VPF000103,Ngô Quang Minh,Male,59,Junior,1,2,C,"58,38","180,00","192,50","-200,00","100,00","107,50","-112,50","205,00","220,00","232,50",18 POWERLIFTING,3,2024,,,,,,,,,,,,,,,,,
VPF National Championship 2024,VPF000042,Lê Ngọc Thành Công,Male,59,Junior,1,2,C,"58,02","180,00","190,00","197,50","-95,00","100,00","-105,00","-215,00","225,00","-235,00",,,2024,,,,,,,,,,,,,,,,,
VPF National Championship 2024,VPF000496,Trần Đức Lâm,Male,59,Sub-Junior,1,2,C,"57,94","130,00","140,00","147,50","65,00","-72,50","-80,00","190,00","200,00","202,50",,,2024,,,,,,,,,,,,,,,,,
VPF National Championship 2024,VPF000619,Vũ Trường Huy,Male,59,Sub-Junior,1,2,C,"57,9","120,00","135,00","145,00","75,00","82,50","-87,50","160,00","-180,00","185,00",,,2024,,,,,,,,,,,,,,,,,
VPF National Championship 2024,VPF000617,Nguyễn Văn Luân,Male,66,Open,1,3,F,"65,52","210,00","-225,00","-225,00","130,00","140,00","-146,00","225,00","240,00","-260,50",18 POWERLIFTING,7,2024,,,,,,,,,,,,,,,,,
VPF National Championship 2024,VPF000503,Lê Nguyên Bình,Male,66,Open,1,3,F,"63,78","180,00","190,00","-200,00","-120,00","-140,00","140,00","220,00","-235,00","-245,00",INFINITY,5,2024,,,,,,,,,,,,,,,,,
VPF National Championship 2024,VPF000614,Trần Hoàng Anh,Male,66,Open,1,3,F,66,"185,00","195,00","-202,50","107,50","115,00","120,00","212,50","225,00","-232,50",,,2024,,,,,,,,,,,,,,,,,
VPF National Championship 2024,VPF000426,Ngô Tấn Vũ,Male,66,Open,1,3,F,"65,74","185,00","195,00","-205,00","115,00","-122,50","-122,50","210,00","225,00","-235,00",INFINITY,3,2024,,,,,,,,,,,,,,,,,
VPF National Championship 2024,VPF000547,Vũ Duy Đăng,Male,66,Open,1,3,F,"64,42","180,00","190,00","-195,00","110,00","117,50","122,50","220,00","-235,00","-235,00",,,2024,,,,,,,,,,,,,,,,,
VPF National Championship 2024,VPF000076,Hoàng Quốc Hưng,Male,66,Open,1,3,F,65,"172,50","180,00","185,00","95,00","102,50","-107,50","220,00","230,00","-235,00",,,2024,,,,,,,,,,,,,,,,,
VPF National Championship 2024,VPF000309,Trang Thái Hòa,Male,66,Junior,1,3,F,"65,06","187,50","195,00","200,50","117,50","125,00","130,00","225,00","235,50","246,00",BUCKY,2,2024,,,,,,,,,,,,,,,,,
VPF National Championship 2024,VPF000461,Quyền Đức Hiếu,Male,66,Sub-Junior,1,3,F,"63,94","160,00","165,00","170,00","-100,00","100,00","105,00","200,00","205,00","-207,50",,,2024,,,,,,,,,,,,,,,,,
VPF National Championship 2024,VPF000454,Võ Duy Huy,Male,66,Master II,1,3,F,"65,44","100,00","107,50","0,00","60,00","-65,00","-68,00","125,00","131,50","136,50",18 POWERLIFTING,2,2024,,,,,,,,,,,,,,,,,
VPF National Championship 2024,VPF000175,Trần Minh Nhí,Male,74,Open,1,4,G,"71,4","250,00","260,00","-262,50","-130,00","130,00","135,00","265,00","-275,00","275,00",INFINITY,9,2024,,,,,,,,,,,,,,,,,
VPF National Championship 2024,VPF000356,Trương Quang Dũng,Male,74,Open,1,4,G,"73,16","215,00","225,00","230,00","115,00","-122,50","-122,50","270,00","287,50","-300,00",,,2024,,,,,,,,,,,,,,,,,
VPF National Championship 2024,VPF000109,Ngô Văn Hòa,Male,74,Open,1,4,G,"71,26","185,00","192,50","197,50","145,00","-153,00","153,00","240,00","255,00","-260,00",,,2024,,,,,,,,,,,,,,,,,
VPF National Championship 2024,VPF000424,Nguyễn Văn Mạnh,Male,74,Open,1,4,G,"73,3","205,00","215,00","225,00","125,00","-132,50","-132,50","255,00","-270,00","-270,00",INFINITY,5,2024,,,,,,,,,,,,,,,,,
VPF National Championship 2024,VPF000016,Đinh Tuấn Nam,Male,74,Open,1,4,G,"73,22","195,00","207,50","215,00","125,00","132,50","137,50","232,50","-247,50","250,00",,,2024,,,,,,,,,,,,,,,,,
VPF National Championship 2024,VPF000163,Phạm Đình Trung,Male,74,Open,1,4,G,"73,48","190,00","-195,00","-195,00","130,00","135,00","140,00","210,00","230,00","240,00",,,2024,,,,,,,,,,,,,,,,,
VPF National Championship 2024,VPF000497,Nguyễn Minh Nhựt,Male,74,Open,1,4,G,"70,8","-200,00","200,00","210,00","115,00","122,50","125,00","215,00","-230,00","-230,00",,,2024,,,,,,,,,,,,,,,,,
VPF National Championship 2024,VPF000034,Nguyễn Việt Quang,Male,74,Open,1,4,G,"72,78","160,00","172,50","175,00","100,00","107,50","-115,00","195,00","205,00","215,00",,,2024,,,,,,,,,,,,,,,,,
VPF National Championship 2024,VPF000534,Nguyễn Khắc Hoài,Male,74,Open,1,4,G,"71,84","212,50","-220,00","220,00","115,00","120,00","125,00","-270,00","-270,00","-270,00",BUCKY,,2024,,,,,,,,,,,,,,,,,
VPF National Championship 2024,VPF000498,Nguyễn Phúc Anh Minh,Male,74,Open,1,4,G,"72,6","170,00","-185,00","-185,00","115,00","125,00","-130,00","0,00","0,00","0,00",,,2024,,,,,,,,,,,,,,,,,
VPF National Championship 2024,VPF000504,Ninh Đức Anh Vũ,Male,74,Open,1,4,G,"73,04","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",,,2024,,,,,,,,,,,,,,,,,
VPF National Championship 2024,VPF000065,Nguyễn Hồng Thăng,Male,74,Open,1,4,G,"74,72","180,00","190,00","-200,00","120,00","127,50","-130,00","225,00","237,50","242,50",,,2024,,,,,,,,,,,,,,,,,
VPF National Championship 2024,VPF000597,Phạm Hoàng Duy,Male,74,Junior,1,4,G,"73,66","190,00","202,50","-210,00","-152,50","152,50","162,50","227,50","-240,00","248,50",,,2024,,,,,,,,,,,,,,,,,
VPF National Championship 2024,VPF000493,Nguyễn Phúc Châu Thành,Male,74,Junior,1,4,G,74,"185,00","192,50","200,00","120,00","-127,50","127,50","235,00","245,00","248,00",BUCKY,2,2024,,,,,,,,,,,,,,,,,
VPF National Championship 2024,VPF000568,Trần Thế Khang,Male,74,Junior,1,4,G,"70,58","150,00","160,00","165,00","92,50","97,50","-105,00","190,00","202,50","212,50",,,2024,,,,,,,,,,,,,,,,,
VPF National Championship 2024,VPF000453,Phạm Quốc Vinh,Male,74,Sub-Junior,1,4,H,74,"-180,00","180,00","-187,50","95,00","-102,50","-106,00","215,00","232,50","-255,50",,,2024,,,,,,,,,,,,,,,,,
VPF National Championship 2024,VPF000451,Nguyễn Đức Duy,Male,74,Sub-Junior,1,4,H,"72,42","160,00","167,50","175,00","-97,50","102,50","-106,00","187,50","197,50","210,00",,,2024,,,,,,,,,,,,,,,,,
VPF National Championship 2024,VPF000556,Lê Nguyễn Minh Nhật,Male,74,Sub-Junior,1,4,H,"70,52","160,00","170,00","-180,00","75,00","80,00","-85,00","165,00","175,00","-190,00",,,2024,,,,,,,,,,,,,,,,,
VPF National Championship 2024,VPF000537,Đỗ Tiến Thành,Male,83,Open,1,4,H,"82,02","235,00","245,00","255,50","150,00","160,00","165,50","265,00","280,00","290,00",18 POWERLIFTING,9,2024,,,,,,,,,,,,,,,,,
VPF National Championship 2024,VPF000182,Nguyễn Lê Trung Dũng,Male,83,Open,1,4,H,"81,82","-237,50","237,50","247,50","142,50","147,50","-150,00","255,00","270,00","282,50",,,2024,,,,,,,,,,,,,,,,,
VPF National Championship 2024,VPF000011,Giang Sô Ny,Male,83,Open,1,4,H,81,"240,00","255,00","-262,50","140,00","150,00","-155,00","270,00","-285,00","-285,00",INFINITY,6,2024,,,,,,,,,,,,,,,,,
VPF National Championship 2024,VPF000084,Lưu Hoàng Sơn,Male,83,Open,1,4,H,"81,84","215,00","225,00","235,00","135,00","-145,00","145,00","265,00","-277,50","-287,50",,,2024,,,,,,,,,,,,,,,,,
VPF National Championship 2024,VPF000024,Nguyễn Việt Linh,Male,83,Open,1,4,H,"82,18","215,00","230,00","235,00","147,50","155,00","-157,50","245,00","-260,00","-260,00",,,2024,,,,,,,,,,,,,,,,,
VPF National Championship 2024,VPF000529,Trần Đức Hoàng,Male,83,Open,1,4,H,"82,2","205,00","215,00","222,50","135,00","142,50","-147,50","235,00","245,00","-250,00",,,2024,,,,,,,,,,,,,,,,,
VPF National Championship 2024,VPF000107,Trần Trung,Male,83,Open,1,4,H,"82,7","210,00","220,00","-225,00","132,50","140,00","-145,00","230,00","-237,50","-237,50",,,2024,,,,,,,,,,,,,,,,,
VPF National Championship 2024,VPF000549,Lê Thanh Hải,Male,83,Open,1,4,H,"82,34","190,00","200,00","207,50","145,00","-152,50","152,50","225,00","-235,00","-235,00",,,2024,,,,,,,,,,,,,,,,,
VPF National Championship 2024,VPF000269,Nguyễn Đăng Hưng,Male,83,Open,1,4,H,"81,7","-185,00","185,00","197,50","122,50","-130,00","-130,00","217,50","230,00","237,50",,,2024,,,,,,,,,,,,,,,,,
VPF National Championship 2024,VPF000543,Dương Đức Phong,Male,83,Junior,1,2,D,"81,28","-220,00","220,00","232,50","120,00","128,00","135,00","235,00","250,00","260,00",BUCKY,6,2024,,,,,,,,,,,,,,,,,
VPF National Championship 2024,VPF000535,Phan Văn Tú,Male,83,Junior,1,2,D,"79,72","-212,50","212,50","-220,00","125,00","130,00","0,00","220,00","230,00","237,50",BUCKY,4,2024,,,,,,,,,,,,,,,,,
VPF National Championship 2024,VPF000348,Nguyễn Hoàng Hải,Male,83,Junior,1,2,D,"82,16","195,00","197,50","-207,50","100,00","107,50","112,50","215,00","227,50","235,00",,,2024,,,,,,,,,,,,,,,,,
VPF National Championship 2024,VPF000296,Tạ Quang Huy,Male,83,Junior,1,2,D,"76,48","145,00","157,50","165,00","70,00","75,00","-80,00","167,50","182,50","-195,00",,,2024,,,,,,,,,,,,,,,,,
VPF National Championship 2024,VPF000603,Lê Văn Sáng,Male,83,Junior,1,2,D,"81,36","215,00","225,00","233,00","-130,00","-140,00","-140,00","250,00","260,00","270,00",18 POWERLIFTING,,2024,,,,,,,,,,,,,,,,,
VPF National Championship 2024,VPF000003,Lại Minh Tuấn,Male,83,Sub-Junior,1,2,D,"82,3","182,50","196,00","206,00","105,00","111,00","115,50","220,50","234,00","-246,00",,,2024,,,,,,,,,,,,,,,,,
VPF National Championship 2024,VPF000581,Phạm Anh Tú,Male,93,Open,1,1,B,"92,82","237,50","250,00","260,00","157,50","167,50","-177,00","300,00","315,00","323,50",,,2024,,,,,,,,,,,,,,,,,
VPF National Championship 2024,VPF000566,Nguyễn Hữu Thành,Male,93,Open,1,1,B,"91,84","285,00","292,50","-300,00","167,50","173,00","-175,00","-275,00","275,00","-287,50",,,2024,,,,,,,,,,,,,,,,,
VPF National Championship 2024,VPF000208,Nguyễn Khánh,Male,93,Open,1,1,B,"91,32","235,00","250,00","-257,50","160,00","-170,00","170,00","245,00","-255,00","-255,00",INFINITY,5,2024,,,,,,,,,,,,,,,,,
VPF National Championship 2024,VPF000002,Hoàng Vũ Hải Linh,Male,93,Open,1,1,B,"92,76","225,00","235,00","-240,00","127,50","-135,00","-137,50","280,00","-295,00","-305,00",BUCKY,4,2024,,,,,,,,,,,,,,,,,
VPF National Championship 2024,VPF000545,Nguyễn Duy Anh,Male,93,Open,1,1,B,"91,86","195,00","210,00","217,50","132,50","-142,50","-142,50","215,00","230,00","240,00",,,2024,,,,,,,,,,,,,,,,,
VPF National Championship 2024,VPF000227,Lê Quốc Thanh,Male,93,Open,1,1,B,90,"-215,00","-225,00","225,00","100,00","105,00","-110,00","200,00","215,00","-230,00",INFINITY,2,2024,,,,,,,,,,,,,,,,,
VPF National Championship 2024,VPF000544,Nguyễn Hoàng Minh Hiếu,Male,93,Open,1,1,B,"91,78","210,00","222,50","230,00","120,00","130,00","-135,00","-232,50","-235,00","-255,00",BUCKY,,2024,,,,,,,,,,,,,,,,,
VPF National Championship 2024,VPF000569,Nguyễn Quang Thái,Male,93,Junior,1,1,B,"91,96","195,00","207,50","220,00","102,50","110,00","-120,00","-185,00","185,00","202,50",18 POWERLIFTING,2,2024,,,,,,,,,,,,,,,,,
VPF National Championship 2024,VPF000381,Lý Phúc An,Male,93,Sub-Junior,1,1,B,"91,72","195,00","216,00","220,50","107,50","117,50","-125,00","255,00","-275,00","-300,50",,,2024,,,,,,,,,,,,,,,,,
VPF National Championship 2024,VPF000010,Lê Đức Cường,Male,93,Master I,1,1,B,"90,58","232,50","242,50","-250,00","150,00","-157,50","-157,50","245,00","255,00","262,50",,,2024,,,,,,,,,,,,,,,,,
VPF National Championship 2024,VPF000548,Trần Minh Đức,Male,105,Open,1,2,D,"99,48","250,00","260,00","270,00","150,00","157,50","-162,50","255,00","265,00","275,00",,,2024,,,,,,,,,,,,,,,,,
VPF National Championship 2024,VPF000116,Nguyễn Hoàng Nam,Male,105,Open,1,2,D,"97,12","250,00","275,50","282,50","-120,00","120,00","125,00","220,00","230,00","240,00",,,2024,,,,,,,,,,,,,,,,,
VPF National Championship 2024,VPF000621,Vũ Tuệ Nhân,Male,105,Open,1,2,D,"96,14","-215,00","-215,00","215,00","160,00","-170,00","-170,00","240,00","252,50","-272,50",18 POWERLIFTING,2,2024,,,,,,,,,,,,,,,,,
VPF National Championship 2024,VPF000487,Phan Tiến Nhật,Male,105,Open,1,2,D,"99,62","-205,00","210,00","220,00","-137,50","137,50","0,00","235,00","-250,00","0,00",BUCKY,1,2024,,,,,,,,,,,,,,,,,
VPF National Championship 2024,VPF000118,Lâm Phi Hùng,Male,105,Junior,1,2,C,"102,16","220,00","240,00","-242,50","160,00","-170,00","-170,00","250,00","-275,00","-275,00",INFINITY,4,2024,,,,,,,,,,,,,,,,,
VPF National Championship 2024,VPF000609,Mai Tuấn Trung,Male,105,Junior,1,2,C,"99,48","180,00","190,00","-200,00","100,00","105,00","-110,00","237,50","255,00","265,50",,,2024,,,,,,,,,,,,,,,,,
VPF National Championship 2024,VPF000531,Trần Quang Minh,Male,105,Junior,1,2,C,"104,62","190,00","205,00","212,50","100,00","110,00","-115,00","205,00","225,00","-235,00",,,2024,,,,,,,,,,,,,,,,,
VPF National Championship 2024,VPF000586,Nguyễn Hoài Nam,Male,120,Open,1,1,A,"107,56","242,50","252,50","-260,00","170,00","-175,00","175,00","252,50","265,00","-272,50",,,2024,,,,,,,,,,,,,,,,,
VPF National Championship 2024,VPF000600,Nguyễn Nhật Huy,Male,120,Sub-Junior,1,1,A,"117,22","180,00","200,00","-212,50","130,00","140,00","-145,00","195,00","-215,00","215,00",,,2024,,,,,,,,,,,,,,,,,
VPF National Championship 2024,VPF000620,Dương Hoàng Hiệp,Male,120+,Open,1,1,A,"124,64","270,00","285,00","300,00","187,50","195,00","200,00","275,00","287,50","-297,50",,,2024,,,,,,,,,,,,,,,,,
VPF National Championship 2024,VPF000499,Đoàn Thị Lan,Female,47,Open,1,1,A,"46,14","117,50","125,00","-130,00","57,50","-62,50","62,50","125,00","132,50","-137,50",,,2024,,,,,,,,,,,,,,,,,
VPF National Championship 2024,VPF000550,Nguyễn Thị Hoàng Anh,Female,47,Open,1,1,A,"45,78","107,50","110,00","115,00","47,50","50,00","-52,50","132,50","140,00","145,00",,,2024,,,,,,,,,,,,,,,,,
VPF National Championship 2024,VPF000154,Nguyễn Trúc Sinh,Female,47,Open,1,1,A,"45,88","100,00","-105,00","105,00","60,00","62,50","-65,00","-135,00","135,00","-140,00",BUCKY,1,2024,,,,,,,,,,,,,,,,,
VPF National Championship 2024,VPF000577,Nguyễn Hoàng Mỹ Anh,Female,47,Junior,1,1,A,"46,44","72,50","80,00","85,00","27,50","32,50","37,50","95,00","105,00","-110,00",,,2024,,,,,,,,,,,,,,,,,
VPF National Championship 2024,VPF000380,Bùi Lan Anh,Female,52,Open,1,3,E,"49,48","117,50","123,50","130,00","70,00","76,00","-80,00","152,50","-161,00","-162,00",BUCKY,6,2024,,,,,,,,,,,,,,,,,
VPF National Championship 2024,VPF000249,Lê Phương Trang,Female,52,Open,1,3,E,"51,7","115,00","-120,00","-120,00","52,50","-55,00","0,00","155,00","-161,00","-162,00",BUCKY,4,2024,,,,,,,,,,,,,,,,,
VPF National Championship 2024,VPF000562,Ngô Vân Anh,Female,52,Open,1,3,E,"50,98","90,00","97,50","-102,50","45,00","-52,50","52,50","115,00","120,00","-135,00",,,2024,,,,,,,,,,,,,,,,,
VPF National Championship 2024,VPF000067,Nguyễn Thị Yến Nhi,Female,52,Open,1,3,E,"49,52","-80,00","80,00","85,00","37,50","-40,00","40,00","120,00","-130,00","-130,00",INFINITY,2,2024,,,,,,,,,,,,,,,,,
VPF National Championship 2024,VPF000563,Vũ Bích Phượng,Female,52,Open,1,3,E,"49,18","90,00","-95,00","-95,00","-52,50","-52,50","-52,50","110,00","117,50","125,00",,,2024,,,,,,,,,,,,,,,,,
VPF National Championship 2024,VPF000132,Đỗ Thanh Thảo,Female,52,Junior,1,3,F,"51,64","80,00","90,00","105,00","42,50","47,50","-55,00","120,00","130,00","140,50",18 POWERLIFTING,4,2024,,,,,,,,,,,,,,,,,
VPF National Championship 2024,VPF000594,Vũ Thị Phương,Female,52,Junior,1,3,F,"49,7","82,50","90,00","100,00","40,00","-42,50","-42,50","112,50","117,50","-130,00",,,2024,,,,,,,,,,,,,,,,,
VPF National Championship 2024,VPF000559,Phạm Kim Ngân,Female,52,Junior,1,3,F,"51,48","77,50","82,50","-87,50","47,50","-52,50","-52,50","105,00","112,50","-120,00",,,2024,,,,,,,,,,,,,,,,,
VPF National Championship 2024,VPF000281,Nguyễn Hồng Hạnh,Female,57,Open,1,3,E,"55,5","115,00","-125,00","127,50","67,50","72,50","75,00","142,50","152,50","157,50",BUCKY,6,2024,,,,,,,,,,,,,,,,,
VPF National Championship 2024,VPF000266,Le Chau Long (Linda Le),Female,57,Open,1,3,E,"55,44","110,00","115,00","120,00","70,00","75,00","0,00","130,00","145,00","-152,50",,,2024,,,,,,,,,,,,,,,,,
VPF National Championship 2024,VPF000255,Vũ Hồng Ngọc,Female,57,Open,1,3,E,"55,34","112,50","120,00","125,00","52,50","57,50","-62,50","132,50","140,00","145,00",18 POWERLIFTING,3,2024,,,,,,,,,,,,,,,,,
VPF National Championship 2024,VPF000069,Đinh Thị Mai Anh,Female,57,Open,1,3,E,"53,48","107,50","-115,00","-115,00","-47,50","47,50","50,00","142,50","152,50","157,50",18 POWERLIFTING,2,2024,,,,,,,,,,,,,,,,,
VPF National Championship 2024,VPF000237,Lâm Thuý Vy,Female,57,Open,1,3,E,"55,2","-117,50","-117,50","-117,50","55,00","60,00","-65,00","125,00","-135,00","-135,00",INFINITY,,2024,,,,,,,,,,,,,,,,,
VPF National Championship 2024,VPF000099,Nguyễn Phương Thảo,Female,57,Junior,1,3,F,"56,72","112,50","-118,00","-118,00","60,50","63,00","66,50","132,50","-143,00","143,00",,,2024,,,,,,,,,,,,,,,,,
VPF National Championship 2024,VPF000606,Nguyễn Thị Diễm Quỳnh,Female,63,Open,1,1,A,"61,7","125,00","135,00","-141,00","52,50","57,50","60,00","142,50","150,00","-160,00",18 POWERLIFTING,2,2024,,,,,,,,,,,,,,,,,
VPF National Championship 2024,VPF000137,Phạm Thị Thảo Ly,Female,63,Sub-Junior,1,1,A,"59,94","135,00","-142,50","-145,00","65,00","72,50","-77,50","-165,00","165,00","-180,00",INFINITY,2,2024,,,,,,,,,,,,,,,,,
VPF National Championship 2024,VPF000169,Nguyễn Lê Thạch Thảo,Female,69,Open,1,1,A,"63,26","105,00","112,50","117,50","62,50","67,50","70,00","125,00","140,00","150,50",,,2024,,,,,,,,,,,,,,,,,
VPF National Championship 2024,VPF000183,Nguyễn Thị Minh Phương,Female,69,Open,1,1,A,"65,9","-110,00","-110,00","110,00","45,00","52,50","-55,00","130,00","140,00","145,00",BUCKY,1,2024,,,,,,,,,,,,,,,,,
VPF National Championship 2024,VPF000324,Nguyễn Thị Hương Giang,Female,69,Junior,1,1,A,"67,96","110,00","120,00","127,50","60,00","65,00","70,00","130,00","140,00","150,00",18 POWERLIFTING,2,2024,,,,,,,,,,,,,,,,,
VPF National Championship 2024,VPF000418,Đỗ Vũ Hồng Hạnh,Female,76,Open,1,1,A,"74,66","90,00","95,00","102,50","37,50","42,50","-47,50","100,00","110,00","115,00",INFINITY,2,2024,,,,,,,,,,,,,,,,,
VPF National Championship 2024,VPF000585,Lê Trần Cẩm Ly,Female,76,Junior,1,1,A,"69,14","85,00","95,00","100,00","37,50","40,00","-43,00","100,00","110,00","115,00",,,2024,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VPF Pinkman Invitational 2024: Spring Celebration,VPF000662,Trần Vũ Dũng,Male,53,Junior,1,2,D,"51,3","-90,00","-95,00","-95,00","52,50","57,50","-65,00","115,00","122,50","127,50",,,2024,,,,,,,,,,,,,,,,,
VPF Pinkman Invitational 2024: Spring Celebration,VPF000645,Nghiêm Đức Minh,Male,53,Sub-Junior,1,2,D,"52,18","-95,00","-100,00","100,00","70,00","75,00","-80,00","100,00","110,00","-125,00",,,2024,,,,,,,,,,,,,,,,,
